pActivity,activity,selectivity,labels,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,BalabanJ,BertzCT,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP
6747150000000000.0,active,S1R selective,1,12.6400236069215,-0.22739479112224403,17.06451612903226,419.56900000000024,16.55093753190105,1.3544310988477275,904.1230247854065,-2.789999999999999,14059417.304357277,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,48.58846905755685,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,32.917018815968135,44.16844816632592,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,30.034913297707618,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,13.151638370425493,57.673633173024456,22.38739378814682,0.0,35.23174507315853,41.501593550374906,4.736862953800049,5.562403272429184,19.42974001634227,0.0,6.1363661234088225,0.0,16.595393888773067,1.7354446018280796,13.040652097218581,0.0,0,0,2,2,2,0,2,5,1,1,4,4.469700000000004
6872900000000000.0,active,S2R selective,1,12.487245829143724,-0.23406145778891063,16.833333333333332,405.54200000000026,16.550952373601138,1.3195454518433243,888.5216788697444,-2.789999999999999,8250160.197065407,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,42.16764743463084,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,26.49619719304213,44.16844816632592,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,23.61409167478161,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,19.696394776338067,44.70805514418588,22.38739378814682,4.899909730850478,30.33183534230805,41.501593550374906,4.736862953800049,5.5068477168736285,19.23050815693184,0.0,6.107141586371784,0.0,16.515027089466873,0.640178780738395,13.000296669617482,0.0,0,0,2,2,2,0,2,5,1,1,4,4.079600000000004
6815310000000000.0,active,S1R selective,1,12.478595100109004,-0.2499886271988474,16.586206896551722,391.5150000000002,16.551024730920957,1.323336239566065,872.9494397293322,-2.789999999999999,5965688.195572511,9.636772684650527,6.606881964512918,0.0,0.0,0.0,6.093240070938415,9.799819461700956,4.794537184071822,0.0,0.0,48.55024262443742,35.74682581170483,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,26.620131976028695,37.62369176041335,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,48.61684156220225,24.43325773013812,0.0,23.61409167478161,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,19.696394776338067,38.28723352125987,22.38739378814682,4.899909730850478,30.33183534230805,41.501593550374906,4.736862953800049,5.497166699384378,19.149674790928536,0.0,5.911059313820219,0.0,16.391280593995653,-0.2499886271988474,12.80080722907006,0.0,0,0,2,2,2,0,2,5,1,1,4,4.037100000000003
7.60206e+16,active,S2R selective,1,12.572646026034928,-0.23304134828728262,16.833333333333332,405.54200000000026,16.550952950982328,1.3509413957031988,888.5216788697444,-2.789999999999999,8242602.010827197,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,42.16764743463084,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,26.49619719304213,44.16844816632592,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,23.61409167478161,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,19.696394776338067,44.70805514418588,22.38739378814682,0.0,35.23174507315853,41.501593550374906,4.736862953800049,5.536530125310303,19.298281650338968,0.0,6.057954436194239,0.0,16.557728961795483,0.6443789547742541,12.905125871586753,0.0,0,0,2,2,2,0,2,5,1,1,4,4.079600000000004
7721250000000000.0,active,S2R selective,1,12.725423803812706,-0.22637468162061603,17.06451612903226,419.5690000000003,16.550938237750046,1.3850772632442623,904.1230247854065,-2.789999999999999,14052186.659361014,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,48.58846905755685,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,32.917018815968135,44.16844816632592,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,30.034913297707618,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,13.151638370425493,57.673633173024456,22.38739378814682,0.0,35.23174507315853,41.501593550374906,4.736862953800049,5.592085680865859,19.4975135097494,0.0,6.087178973231277,0.0,16.638095761101674,1.742702920975447,12.942423154076344,0.0,0,0,2,2,2,0,2,5,1,1,4,4.469700000000004
7756960000000000.0,active,S2R selective,1,12.960470100109003,-0.1907728297687643,22.53125,431.5800000000002,16.551264481242313,1.2736196356620302,981.6509110150347,-2.789999999999999,31309839.244111855,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,54.50637510371824,44.95592471015901,6.041840829147961,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,38.33200928536492,44.16844816632592,77.37333123645165,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,11.343744918312968,0.0,48.41548179594298,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,12.135080900086376,12.52478801067431,57.673633173024456,22.38739378814682,0.0,35.23174507315853,41.501593550374906,4.736862953800049,5.687131977162156,19.87621849946133,0.0,6.283393025082503,0.5644789864216267,16.987227511853195,1.845412958502855,12.422803708183002,0.0,0,1,2,3,2,0,2,5,2,2,5,4.955600000000005
7795880000000000.0,active,S2R selective,1,12.95882590791536,-0.1885285970987074,22.5,431.5800000000002,16.55126431984461,1.2636933905012433,952.6287512145669,-2.789999999999999,37725813.12535226,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.578935683598497,42.47422251760354,54.00345952695362,44.95592471015901,6.041840829147961,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,37.829093708600304,44.16844816632592,77.87624681321626,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,11.343744918312968,0.0,47.91256621917837,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,12.135080900086376,12.52478801067431,64.09445479595048,16.814289258077554,0.0,41.30776517999241,34.577856350684286,4.736862953800049,5.6877893722701,19.927410313830595,0.0,5.075765678621493,0.5675685380251644,17.009407272131234,4.9081382566242375,10.323920568497176,0.0,0,1,2,3,2,0,2,6,2,2,5,4.955600000000005
1000000000000000.0,inactive,S2R selective,0,3.800923664512229,0.9008629377676997,11.052631578947368,319.24600000000004,79.91873110580593,2.0966723460335297,561.132662767883,-1.3199999999999994,27433.999024932877,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,13.157871367196995,28.08198411161711,30.183374320007832,41.20675723726428,0.0,0.0,26.832868830030407,0.0,9.883888251797686,0.0,6.4208216229260096,19.634269217737724,59.742027365392076,0.0,0.0,0.0,0.0,15.929943897949348,29.518157469535414,6.4208216229260096,0.0,5.563451491696996,0.0,10.902924932081056,19.03,0.0,0.0,0.0,0.0,0.0,30.527810356496147,16.466376423778055,0.0,12.152040213667762,63.36764829394194,0.0,1.1202677521625937,5.653624063051146,1.2977140022675737,2.5477924750146976,0.0,6.338311714339853,7.0137571911480645,10.4149885484752,0.0,1,0,0,0,1,1,2,7,0,0,2,4.146900000000003
-4000000000000000.0,inactive,S1R selective,0,5.298567672056579,0.8866036785084404,10.9,270.37600000000003,16.46528764992978,2.1178858238670633,575.6875711059716,-1.9999999999999996,48351.30868012887,9.720841474747257,5.749511833283905,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,13.157871367196995,12.152040213667762,30.183374320007832,36.73403772143186,7.109797541277533,4.736862953800049,10.902924932081056,0.0,9.883888251797686,0.0,6.4208216229260096,26.744066759015258,55.26930784955966,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,36.62795501081295,6.4208216229260096,0.0,5.563451491696996,0.0,10.902924932081056,28.26,0.0,0.0,0.0,0.0,0.0,37.3213033915639,10.949675706161791,7.109797541277533,18.218407282129373,41.37133732753098,4.736862953800049,5.298567672056579,5.631276061350466,1.2375056689342405,2.469273956496179,0.8957307151255567,6.124770047673186,6.9468864428487445,10.364843602181715,1.6978125,1,0,0,0,1,1,2,8,0,0,2,3.3930000000000016
6066010000000000.0,active,S2R selective,1,12.368386085915848,-0.3989405916687663,25.92,344.4550000000001,16.558144371559976,1.6056843539013026,617.3673227182019,-2.01,461656.5016815681,9.473725907600098,11.853478221032208,0.0,0.0,0.0,6.093240070938415,10.216698334856808,4.794537184071822,0.0,6.578935683598497,18.5632087982215,37.46156607416286,31.470081310060515,12.797183815961095,14.268263091671919,11.780626345621977,0.0,4.899909730850478,0.0,57.2154933603649,18.97134255119644,36.417508487514205,5.749511833283905,10.05365155780638,10.481923458755384,5.749511833283905,0.0,42.83535179502323,4.736862953800049,6.923737199690624,37.667559606327046,0.0,0.0,50.8,6.093240070938415,4.794537184071822,0.0,6.103966387748303,23.52057976626339,24.94985114346159,19.26246486877803,7.109797541277533,31.198858511909336,16.795634018455306,9.473725907600098,11.045845392026676,14.894029562442261,2.8357117661879565,1.70847483311665,0.6390941964480927,6.685047234488417,6.988726966592676,6.774798342249155,1.59493837311478,1,0,2,2,1,0,1,5,2,2,3,4.123620000000003
6.57187e+16,active,S2R selective,1,12.61610070442717,-0.22766649743790635,17.2,405.5420000000002,16.55093576814405,1.3665572174737828,859.9523873730478,-2.789999999999999,10289136.668039978,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.578935683598497,42.47422251760354,41.66473185786623,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,25.993281616277514,44.16844816632592,77.87624681321626,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,23.111176098016998,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,13.151638370425493,57.673633173024456,16.814289258077554,0.0,41.30776517999241,34.577856350684286,4.736862953800049,5.554035925490409,19.357206002736824,0.0,4.906105089615702,0.0,16.57557421649109,3.717510587498187,10.722901511501119,0.0,0,0,2,2,2,0,2,5,1,1,4,4.079600000000004
6628930000000000.0,active,S1R selective,1,12.463322926649393,-0.23433316410457317,16.96551724137931,391.5150000000002,16.550950610438477,1.3311239660621164,844.4592061976967,-2.789999999999999,6038668.184471706,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.578935683598497,42.47422251760354,35.243910234940216,51.50068111607158,0.0,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,19.572459993351504,44.16844816632592,77.87624681321626,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,24.309322947151554,0.0,16.690354475090988,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,6.093240070938415,19.696394776338067,44.70805514418588,16.814289258077554,4.899909730850478,36.407855449141934,34.577856350684286,4.736862953800049,5.498480369934853,19.1579741433264,0.0,4.878037959986072,0.0,16.495207417184897,2.6180551429006966,10.685578300000419,0.0,0,0,2,2,2,0,2,5,1,1,4,3.6895000000000024
7.60206e+16,active,S2R selective,1,13.076297852095179,-3.6679313218645073,18.06896551724138,452.40700000000027,35.4968369948622,1.5074209780431882,1013.9668810161804,-1.5699999999999994,4439109.414021379,4.899909730850478,0.0,0.0,10.023291153407584,0.0,0.0,4.899909730850478,8.417796984328938,4.305215991296234,6.578935683598497,35.344266955760524,41.45873832570204,61.54594774355423,4.895483475517775,8.417796984328938,38.91255720855618,0.0,9.205125722146711,0.0,17.984996287342927,37.62369176041335,70.22532781207869,0.0,4.899909730850478,5.687386274683562,0.0,23.20187978046503,50.34670473603852,23.112803965232736,0.0,11.126902983393991,10.045266627482652,0.0,43.86,10.023291153407584,8.417796984328938,0.0,4.895483475517775,23.134779439307803,49.53807128764042,22.504317196681065,0.0,12.142387175295491,28.511489282222673,23.20187978046503,27.63023380572727,4.857487157093974,0.6216091703690223,3.231958770129315,0.0,10.676943967589155,1.9376773566743666,9.336887923453325,-3.6679313218645073,0,0,2,2,2,0,2,5,1,1,4,4.005900000000003
7769550000000000.0,active,S2R selective,1,13.170348778021104,-3.666290165401922,18.266666666666666,466.4340000000003,35.49683709678893,1.5318525210373217,1030.0933281825921,-1.5699999999999994,6101475.080311203,4.899909730850478,0.0,0.0,10.023291153407584,0.0,0.0,4.899909730850478,8.417796984328938,4.305215991296234,6.578935683598497,35.344266955760524,47.87955994862806,61.54594774355423,4.895483475517775,8.417796984328938,38.91255720855618,0.0,9.205125722146711,0.0,17.86106150435636,44.16844816632592,70.22532781207869,0.0,4.899909730850478,5.687386274683562,0.0,23.20187978046503,56.89146114195109,22.98886918224617,0.0,11.126902983393991,10.045266627482652,0.0,43.86,10.023291153407584,8.417796984328938,0.0,4.895483475517775,29.555601062233812,43.974619795943426,28.06776868837806,0.0,6.076020106833881,34.577856350684286,23.20187978046503,27.85768750943097,4.88340883131922,0.6321618914574576,3.41726107829538,0.0,10.88751222582892,2.6318774350451704,9.43291483865773,-3.666290165401922,0,0,2,2,2,0,2,5,1,1,4,4.0484000000000036
7468520000000000.0,active,S2R selective,1,12.932987509439599,-0.19111525799580797,22.838709677419356,417.5530000000002,16.551262686626565,1.2885007514440503,936.923191964827,-2.789999999999999,22909315.192157984,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.578935683598497,42.47422251760354,47.58263790402762,44.95592471015901,6.041840829147961,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,31.40827208567429,44.16844816632592,77.87624681321626,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,11.343744918312968,0.0,41.49174459625236,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,12.135080900086376,12.52478801067431,57.673633173024456,16.814289258077554,0.0,41.30776517999241,34.577856350684286,4.736862953800049,5.677506529349895,19.799684791558995,0.0,5.05572388095608,0.5663537951146173,16.968932149063022,3.829321740019723,10.102477113937669,0.0,0,1,2,3,2,0,2,5,2,2,5,4.5655000000000046
7468520000000000.0,active,S2R selective,1,12.932987509439599,-0.19111525799580797,22.838709677419356,417.5530000000002,16.551262686626565,1.2885007514440503,936.923191964827,-2.789999999999999,22909315.192157984,14.536682415501005,6.606881964512918,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.578935683598497,42.47422251760354,47.58263790402762,44.95592471015901,6.041840829147961,9.53140013787187,11.780626345621977,0.0,9.799819461700956,0.0,31.40827208567429,44.16844816632592,77.87624681321626,0.0,4.899909730850478,10.481923458755384,0.0,0.0,55.16159796811482,11.343744918312968,0.0,41.49174459625236,0.0,0.0,36.019999999999996,0.0,4.794537184071822,0.0,12.135080900086376,12.52478801067431,57.673633173024456,16.814289258077554,0.0,41.30776517999241,34.577856350684286,4.736862953800049,5.677506529349895,19.799684791558995,0.0,5.05572388095608,0.5663537951146173,16.968932149063022,3.829321740019723,10.102477113937669,0.0,0,1,2,3,2,0,2,5,2,2,5,4.5655000000000046
